item_id,title,price,price_text,first_price,location,source,score,reasons,posted_at,posted_text,opdb_id,opdb_name,opdb_manufacturer,opdb_year,opdb_type,url,pinside_url,image_url,search_name,first_seen,last_seen
1172288798447579,Doctor Who Pinball Machine for Sale,3995,"$3,995",3995,"Forney, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4x2Y-MQwwe,Doctor Who,Bally,1992,ss,https://www.facebook.com/marketplace/item/1172288798447579/,https://pinside.com/pinball/machine?query=Doctor+Who+Pinball+Machine+for+Sale,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/748811596_1335154081582990_340140412740814818_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=k97-Xg5DkcoQ7kNvwGkFgE-&_nc_oc=AdoHVUyD5zA5SnayV8gVBEVYtP0-bSa9TnTpimrcs6IU1CmFKH704nOFSliuhHC5bA8&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=twXjWsp50UR2cjAR_i8CAA&_nc_ss=7b2a8&oh=00_AQJxtnaY1z4QoeOX8JnWwuoZDXY7ZzQNBUSAFBu0hm0-pQ&oe=6ABC88F6,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1416916030372263,Whirlwind pinball machine,3999,"$3,999",3999,"Rogersville, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GrE7e-MQ9N1,Whirlwind,Williams,1990,ss,https://www.facebook.com/marketplace/item/1416916030372263/,https://pinside.com/pinball/machine?query=Whirlwind+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/793203778_1590119119242768_5142547616710521549_n.jpg?stp=c0.131.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=pylPFk5kx0cQ7kNvwEgOvmY&_nc_oc=Ado5smmEyGCckZcNdcmpZypSTLxubehyxYFLVwbFzIFbv8HJlWDOv95qoztkFIz8MiQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=VmJeYOucLu-_wLuiUbcWKA&_nc_ss=7b2a8&oh=00_AQJicNg9mMC-_22v_Z4ur-NW9fraVgn5eE47QRXFPbvwKQ&oe=6ABC90F9,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
777375878676815,Gilligans Island pinball machine,4000,"$4,000",4000,"Alvin, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GRBxQ-MnKX7,Gilligan's Island,Bally,1991,ss,https://www.facebook.com/marketplace/item/777375878676815/,https://pinside.com/pinball/machine?query=Gilligans+Island+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/700740293_2570175766718682_8919369728102896324_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=DQNuAufoENYQ7kNvwG7O76r&_nc_oc=Ado7hw_IZmBBMBqMTz1JpuUKmnzbAQeU1mGIEudR3gl_N6uGori8P0SefK5dNT2zSWw&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=EwijdChS2TEVMVR-EVno2A&_nc_ss=7b2a8&oh=00_AQJX9TWKHgiij2P84y75Qr8iMGHbDflSiVvkIll4uNylQg&oe=6ABCA7E2,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
862890973529855,World Poker Tour Pinball Machine,4000,"$4,000",4000,"Leander, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G5poe-MQrb5,World Poker Tour,Stern,2006,ss,https://www.facebook.com/marketplace/item/862890973529855/,https://pinside.com/pinball/machine?query=World+Poker+Tour+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/719519369_2246171549471043_677810312778254470_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=64z24XfCG7YQ7kNvwEpwosh&_nc_oc=Adr2H-uTyA0Ry4tRSaMJniINyzw5JTU647K211I09CYzrRUvtLq7-R5em9e5z2ySOzA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XOAdJKNDaNuAmgYc3t-6jw&_nc_ss=7b2a8&oh=00_AQI3ZDwtWNHsDMI0aGLENIKxNSce28atcKA03IPiPS1XDw&oe=6ABCB7AC,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1043653145106697,Austin powers pinball machine,4000,"$4,000",4000,"Monroe City, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G43BW-M3dKV,Austin Powers,Stern,2001,ss,https://www.facebook.com/marketplace/item/1043653145106697/,https://pinside.com/pinball/machine?query=Austin+powers+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/793158892_3595469067295643_5375861012497415259_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=BaGf039Jl0UQ7kNvwHGarPD&_nc_oc=AdpcENM9l3Gcdbnd01jDKGxByIPD4Xp4_l3oJ_eUfg5Nq-nJyZCmj58QnM1K7y-0wUE&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=5ofSKsbpmM3Y5VFnS0eMKw&_nc_ss=7b2a8&oh=00_AQIocY3XscyxLopo3cP4Hnp5HTGz4azWoxxG5NJdUJEYaA&oe=6ABCAC9C,Kansas City MO pinball,2026-09-19T06:38:26+00:00,2026-09-25T19:34:40+00:00
2814343685624846,Whodunnit? Pinball machine,4300,"$4,300",4300,"Arlington, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G50kj-MDqpv,WHO dunnit,Bally,1995,ss,https://www.facebook.com/marketplace/item/2814343685624846/,https://pinside.com/pinball/machine?query=Whodunnit%3F+Pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/718687568_4512156479006631_9099850740261614777_n.jpg?stp=c90.0.540.540a_dst-jpg_p180x540_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=z3SCTVsp5n4Q7kNvwG2rxB2&_nc_oc=AdpAjazvKWrJ57-_iQ7wj5KwYZMVXU_j6yV-dQ1Nf3TK19hRP_-_FNzZbRO2o_MioXI&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=ejCX7GycjV5ZnruSe9Gb7g&_nc_ss=7b2a8&oh=00_AQKbZS1jDCPnfTdqsn5XUspL2zns_MKra5NhNpxIxjxhtw&oe=6ABC96A0,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1566485587812454,Avengers (Pro) Pinball Machine,4495,"$4,495",4495,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,Gj66P-M3dxn,Avengers: Infinity Quest (Pro),Stern,2020,ss,https://www.facebook.com/marketplace/item/1566485587812454/,https://pinside.com/pinball/machine?query=Avengers+%28Pro%29+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/805756708_1390092036659710_8606027422132331456_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=uyrkFCMzOzkQ7kNvwHRKswr&_nc_oc=Adr5jSgkfHgqbr-RRdvn0nqFHoctIISa-GuhBgwhbKgzuRLbl_H3xujy_am9ToPZDIA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=FWT7gCIDVBl6JJgJLhVG2A&_nc_ss=7b2a8&oh=00_AQJVDwdJNia6aI9DHgxRiBKWKZA6LA-kxxJG3bRKBYlYAA&oe=6ABA3F7D,Fort Smith pinball,2026-09-11T22:16:39+00:00,2026-09-24T01:47:19+00:00
26970879202611479,Batman Forever Pinball Machine Sega 1995 with Topper & Color DMD Screen,4500,"$4,500",4500,"Wichita, KS",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G59zN-MLy0N,Batman Forever,Sega,1995,ss,https://www.facebook.com/marketplace/item/26970879202611479/,https://pinside.com/pinball/machine?query=Batman+Forever+Pinball+Machine+Sega+1995+with+Topper+%26+Color+DMD+Screen,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/725592957_1490176322806886_9059208498514004067_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=or0YghSysjMQ7kNvwEMzfP9&_nc_oc=AdpLuowzCch4N8i_JWQmsn8Ik0uztaC5FmxTMH2qsVZvuJi_Tn-eFluqbpH8W3bJ3z0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=osY3iT7W7d4CIqwFpH3YMQ&_nc_ss=7b2a8&oh=00_AQLow9GgQuRLZirln6cblBdFltok3GJNB0xuurRYPYJkjg&oe=6ABCBACB,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
951384317540774,Family guy pinball machine,4600,"$4,600",4600,"Bridgeport, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G5LW9-MQ6N5,Family Guy,Stern,2007,ss,https://www.facebook.com/marketplace/item/951384317540774/,https://pinside.com/pinball/machine?query=Family+guy+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/670998838_840944489036171_3254573718335323339_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=lo2Q1y_xYMQQ7kNvwEBnivc&_nc_oc=AdrX0iViFMuoM4YEu7kRSIzP4TXMgNxeDQPHwrp_vFfXF-QUOT5rYFg2ttBMq5zSM8o&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=XOAdJKNDaNuAmgYc3t-6jw&_nc_ss=7b2a8&oh=00_AQKLGyito2gkwFSM8jSh8ZUIzxvABKuwh8lMzGuY5aaJCg&oe=6ABCAE99,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1837754050524414,NBA FAST BREAK PINBALL MACHINE,4700,"$4,700",4700,"Grand Prairie, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GrO0D-MQolo,NBA Fastbreak,Bally,1997,ss,https://www.facebook.com/marketplace/item/1837754050524414/,https://pinside.com/pinball/machine?query=NBA+FAST+BREAK+PINBALL+MACHINE,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/768381234_1055403217140744_3294186461499726613_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=EHDB18KXyjIQ7kNvwFuVNcF&_nc_oc=Adoxp80Is-yQSQK4BqeZMxYb87OTz08MCIlhMoA23kvUnIa1uYgRMdJZqSS5kXHIZyo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=FtNFIV7KDL3R9yTbiX5qig&_nc_ss=7b2a8&oh=00_AQKtbpISyPj1x15o33NUmEjgGsVq9uCFr8wOLjTzakPAOg&oe=6ABCA3F4,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
965576429208589,Batman The Dark Knight Pinball Machine -,5295,"$5,295",5295,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4yVw-M85j8,Batman: The Dark Knight,Stern,2008,ss,https://www.facebook.com/marketplace/item/965576429208589/,https://pinside.com/pinball/machine?query=Batman+The+Dark+Knight+Pinball+Machine+-,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/823758804_2058439378371894_169653958868218998_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=czKkYiFwYXQQ7kNvwEpmXcx&_nc_oc=AdrwvJeX0n0aQYfSbL79oJWtYxLsOy683UP0brWZsFGHkD6fA-YSZwAYNNRrkTRylWQ&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQKgS1LjMqJc072rgEAerkzOgTIQfPpc_z5d0jXEdhXHLg&oe=6ABCAFB1,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1117454391150897,Batman The Dark Knight Pinball Machine -,5295,"$5,295",5295,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4yVw-M85j8,Batman: The Dark Knight,Stern,2008,ss,https://www.facebook.com/marketplace/item/1117454391150897/,https://pinside.com/pinball/machine?query=Batman+The+Dark+Knight+Pinball+Machine+-,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/822807350_1395997096072897_1725907926739559945_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=wXoZWi9p_E4Q7kNvwHKfi6F&_nc_oc=AdpMS8u97-qastoiPzpCys4K1k9cYdHJN23IUVphEEwCJPXA0RhlmikNrmUSorPRI48&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=V3Ec5MfPgVXYuyb0uF87vQ&_nc_ss=7b2a8&oh=00_AQJNuKiWwsEVGL06QGVRUsgr59vzqAuUm0YVb-2kETdAfQ&oe=6ABCA93F,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1252622703749136,Metallica pro pinball machine,5350,"$5,350",5350,"Bridgeport, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GRBE4-MQK1Z,Metallica (Pro),Stern,2013,ss,https://www.facebook.com/marketplace/item/1252622703749136/,https://pinside.com/pinball/machine?query=Metallica+pro+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/669774707_1294636002766328_2077460008235280780_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=z10tXwwDW4IQ7kNvwEdFoHC&_nc_oc=AdqUqi50zuayVXT9AyPMo9Mx0mYTZhOH9ABAgsX5ou95ICMyeGLbgHsxJtKXnCX_1Qo&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Qdwx3MkXI-7wSv8ghdg_xg&_nc_ss=7b2a8&oh=00_AQLSONFWhagq5J1GIwa1nTTN_CctIlsUW843DkOEDKAPrg&oe=6ABCB2C9,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
902673582401345,Elvis pinball machine ￼,5400,"$5,400",5700,"Mansfield, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4qbX-MJw5r,Elvis,Stern,2004,ss,https://www.facebook.com/marketplace/item/902673582401345/,https://pinside.com/pinball/machine?query=Elvis+pinball+machine+%EF%BF%BC,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/651188080_905316422346115_849431874294257397_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=-eZnOC55ygcQ7kNvwHZgg4n&_nc_oc=AdoQatOgJEEFUaQtbIazpnKHm-drBWJXTEfGk5DWZrbR1KquD_ztu70R84r6KJOoMJw&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQIFCA7WLssh-19zJW2Lq75tcwxccxM2aftQyv9oli0IMA&oe=6ABC8CE9,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1662609998615845,X-Men (Magneto Limited Edition #60) Pinball Machine,5495,"$5,495",5495,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,Grj6X-MJwj5,X-Men,Stern,2012,ss,https://www.facebook.com/marketplace/item/1662609998615845/,https://pinside.com/pinball/machine?query=X-Men+%28Magneto+Limited+Edition+%2360%29+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/824994345_1836484047521623_5889027373386255937_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=H7182gaf_WoQ7kNvwHvqm9W&_nc_oc=AdrgJ01bHqGvY33SLZ-2_Qmf1sUiDdQ8Iv8KBvsvui_J1JDRDHGOyNh2bmKjbHZV-MI&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=zwIJF3geqsZSk6D_DM0i2A&_nc_ss=7b2a8&oh=00_AQK-lg8W9pQMLxBNOEsYlrZBCXU7OBKBzSfbrKL2uDbA3A&oe=6ABC8791,Fort Smith pinball,2026-09-25T19:34:40+00:00,2026-09-25T19:34:40+00:00
1315860420725213,Paragon Pinball machine,5500,"$5,500",5500,"Marshfield, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GrXy3-ML0Ey,Paragon,Bally,1979,ss,https://www.facebook.com/marketplace/item/1315860420725213/,https://pinside.com/pinball/machine?query=Paragon+Pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/700854070_1488454485456838_6833581405496835530_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=No2c-KX-7L0Q7kNvwFJvFEC&_nc_oc=Adpn3OuC4FOUGk1TfVYL1CQ10OlnT-b3jeb0TSUKJOi3tHke6OfZ3tWBy3Lit7jQ1t0&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=tFM8tFERw_M3bhjpL9xa6A&_nc_ss=7b2a8&oh=00_AQIgqLLa9b0SumfBXkVBu2Xz133lcDpRfSUL8LgKgSgziA&oe=6ABCB3D8,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
997049106714427,Freddie Kruger pinball machine,5995,"$5,995",5995,"Springfield, MO",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,,,,,,https://www.facebook.com/marketplace/item/997049106714427/,https://pinside.com/pinball/machine?query=Freddie+Kruger+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/790669412_1225747883047515_5893550547301748884_n.jpg?stp=c0.64.384.384a_dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=-2UAEJsVjS0Q7kNvwGSzRRr&_nc_oc=AdrW_7P1NDMeSNLu9VJOcI5LYBcL_2Izg7EfMV7qzv_gDZTCA1VcNdOAk-dvpGPPG20&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=lrUudPswy1NqOOLl3tpqiQ&_nc_ss=7b2a8&oh=00_AQIEl8rMu7bRlCWTC3gNq_jW-N0hL8tBJgArooaeY23P4Q&oe=6ABA606E,Tulsa pinball machine,2026-09-04T06:07:05+00:00,2026-09-24T01:47:19+00:00
4168808763418993,Vintage Starship Troopers pinball machine,6000,"$6,000",6000,"Kerrville, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G5we0-MDx6b,Starship Troopers,Sega,1997,ss,https://www.facebook.com/marketplace/item/4168808763418993/,https://pinside.com/pinball/machine?query=Vintage+Starship+Troopers+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/792473457_1938875883458709_1071492060963783510_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=8GB5cgqi_ewQ7kNvwFCH5kV&_nc_oc=Ado8epa2cX1HWmqE-muDyk3oQbg8vR46ERwjfBOf7o5_hbl1hODkH_ELsjJwQt28OGY&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=FtNFIV7KDL3R9yTbiX5qig&_nc_ss=7b2a8&oh=00_AQLOuC2pEK7rCj7C7WaDP5SctM5FDc7sYhXJ4-Q0qjzCQQ&oe=6ABC8BF8,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1862762091061417,Jurassic Park Pro Pinball Machine,6300,"$6,300",6500,"Sherman, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GK17D-MdEqz,Jurassic Park (Pro),Stern,2019,ss,https://www.facebook.com/marketplace/item/1862762091061417/,https://pinside.com/pinball/machine?query=Jurassic+Park+Pro+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/697253278_1316966270503313_6043436980046477030_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=Eq-2F0xOaz4Q7kNvwHdHprv&_nc_oc=Adp4CQYUQCWkQwuPzkMfACh1u4ttifjJYMB1VZ3VEFJvnfpl6-Qynun2L8jIL_w2M-M&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=TsHyy8zcuUvm-JVYhh7uOQ&_nc_ss=7b2a8&oh=00_AQLqZVgDrvbUKHUTfXghKExnXC0qwW6UiOA06wlbLVCsgA&oe=6ABA69A4,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-24T01:47:19+00:00
1057782530233522,Foo Fighters (Premium) Pinball Machine + Extras,6995,"$6,995",6995,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GpeoL-MkPz1-A9Qlw,Foo Fighters (Premium),Stern,2023,ss,https://www.facebook.com/marketplace/item/1057782530233522/,https://pinside.com/pinball/machine?query=Foo+Fighters+%28Premium%29+Pinball+Machine+%2B+Extras,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/772122025_2285122348902054_8949612507996077851_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=QsmWpepbbyIQ7kNvwEdAM7v&_nc_oc=AdoPKZ0tYirndnkbLiQ2kUBloutpBpfVAlVRyv8XjW84t40IBQfhEAtn9BYfbZmCEM4&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=gEAQeBAeABw6a8-_HrC0pw&_nc_ss=7b2a8&oh=00_AQKSwceKSon6fv8nZ1seYyb68yS0OaChgW1X4iMUyO-dzg&oe=6ABC9F9E,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-25T19:34:40+00:00
1366793732324225,Foo Fighters (Premium) Pinball Machine + Extras,6995,"$6,995",6995,"Mesquite, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,GpeoL-MkPz1-A9Qlw,Foo Fighters (Premium),Stern,2023,ss,https://www.facebook.com/marketplace/item/1366793732324225/,https://pinside.com/pinball/machine?query=Foo+Fighters+%28Premium%29+Pinball+Machine+%2B+Extras,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/772218304_1575160137435904_2557817384977139796_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=Lye6bKxi6PUQ7kNvwHaKVFy&_nc_oc=AdqbQggxi2jqURYWfeUtcaRJ4Uc2x2LU5_Z2Z-t4MFhrE2V7aDvF89kKaePaidMmmcc&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=osY3iT7W7d4CIqwFpH3YMQ&_nc_ss=7b2a8&oh=00_AQJCoeEPv0rRNmTXg6w6q7i-y8zzXvi3jKEZEhd4-ygsbg&oe=6ABCB91D,Fort Worth pinball machine,2026-09-04T18:28:16+00:00,2026-09-25T19:34:40+00:00
4713928808843099,Indiana Jones Pinball Machine,7000,"$7,000",7000,"Austin, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,G4e1d-MJ5Bj,Indiana Jones,Stern,2008,ss,https://www.facebook.com/marketplace/item/4713928808843099/,https://pinside.com/pinball/machine?query=Indiana+Jones+Pinball+Machine,https://scontent-hou1-1.xx.fbcdn.net/v/t45.5328-4/723126132_1029395666712925_13711409721563814_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=105&ccb=1-7&_nc_sid=247b10&_nc_ohc=MDA90Jabxb4Q7kNvwFtep3L&_nc_oc=AdrQR39K9da9DsESBfoTMZHAj0FiQHPHNrrVgAmeGnFyJDZAcP7mst2yWqTs3z9iLKM&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=PdZ8SXEtxkkP47pSlNXaKA&_nc_ss=7b2a8&oh=00_AQJsyNAPqDPHAzBJi67M36hGT1fihnxOsu0EOSn7JwYk0Q&oe=6ABC8E13,Dallas pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
2780593165691755,Avengers: Infinity Quest Premium Pinball Machine – Home Use Only + Topper & Extras,7200,"$7,200",7200,"Burleson, TX",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,Gj66P-MXr0E-A1nx0,Avengers: Infinity Quest (Premium),Stern,2020,ss,https://www.facebook.com/marketplace/item/2780593165691755/,https://pinside.com/pinball/machine?query=Avengers%3A+Infinity+Quest+Premium+Pinball+Machine+%E2%80%93+Home+Use+Only+%2B+Topper+%26+Extras,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/790195119_2909456806082051_2892776324602751742_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=2a0qqlic2MwQ7kNvwGBXXvP&_nc_oc=AdrSsL14-FC9jgB9U8EzeXMeGsngOQQ7TSon2z97SgXFJBWDnHpxEDBgE-mlXDYXOVg&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=Fy_dU4OE0lfnnCneprpOxA&_nc_ss=7b2a8&oh=00_AQIdCaIrB0FRNSEo_tgVzj29SdG75XJsnQqhDjTIbrQ4Tg&oe=6ABC8255,Fort Worth pinball machine,2026-09-04T06:07:05+00:00,2026-09-25T19:34:40+00:00
1663114178210598,Star Wars premium Fall of the Empire pinball machine,7950,"$7,950",7950,"Wichita, KS",facebook,6,+3 phrase:pinball machine; +3 price >= $800,,,Gxv81-Mo1rp,Star Wars: Fall of the Empire (Premium/LE),Stern,2025,ss,https://www.facebook.com/marketplace/item/1663114178210598/,https://pinside.com/pinball/machine?query=Star+Wars+premium+Fall+of+the+Empire+pinball+machine,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/798182127_1792754511880321_4325033423805769735_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=S_zr4POW_7EQ7kNvwFCMevn&_nc_oc=AdrTaConkXQc1Dp_DOAVPPe5cQstUw0pKKtVVwcrvu_pIfemmpuQaaqVq_p3YvOScGA&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=E9hw5Gy2OtKgpt6-GsunBg&_nc_ss=7b2a8&oh=00_AQJys3eFCrCHAe7zfLx_duRIZJ6n9gU9bxMYtmjj41ghug&oe=6ABA6100,Tulsa pinball,2026-09-03T23:33:34+00:00,2026-09-24T01:47:19+00:00
